Content,Created Date,Source
@DiTFranxx @StunninIt @GameBattles You suck and watch anime. U actually get anal from guys,2018-05-12 19:09:44,Iphone
I was in Kumasi last week to speak to tramadol abusers. Our search took us to Alabar Tinka where I came face to face with c…,2018-05-12 19:09:44,Iphone
You know you're over the target when..... https://t.co/cS3qpQTn9K,2018-05-12 19:09:44,Other
"i had a dream my girlfriend left me because she found out i was a serial killer

the scary part was when i woke up and…",2018-05-12 19:09:44,Iphone
Lmfao imagine actually typing this out and tweeting it https://t.co/ORdsNQwVG9,2018-05-12 19:09:45,Iphone
"1⃣ Retweet this✔️
2⃣ Like this✔️
3⃣ Follow all that Like &amp; Retweet✔️
4⃣ Follow back all that follow you✔️
5⃣ Turn my no…",2018-05-12 19:09:45,Android
To all the people that hit on me when I'm with my 24 y/o sister bc they think I'm the older one; it's okay to come… https://t.co/0w2YzvpAp4,2018-05-12 19:09:45,Android
Any Republican that accepts support of any kind from George Soros cannot possibly have good intentions or California’s best i…,2018-05-12 19:09:45,Android
"**** FREE PICKS ****

RETWEET AND I'LL SEND YOU THE PICKS

Follow us!!

#SPORTSBETTING #FREEPICKS #SOCCER #NBA               …",2018-05-12 19:09:45,Iphone
📷 willygurl68: The only sign I’ll take directions from https://t.co/gy3aFTZIpi,2018-05-12 19:09:45,Other
"We can never judge the lives of others, because each person knows only   their own pain and renunciation.
 It's one thing…",2018-05-12 19:09:45,Android
"Tummylinsons.

Wow. I love strong genes.

😍 https://t.co/q112Svipy0",2018-05-12 19:09:45,Android
I got tickets for dream land with imaginary money anyone matching with my city ??? https://t.co/MqTC9T1veD,2018-05-12 19:09:45,Other
"I appreciate the people who don’t beat around the bush and tell you straight up

Mad respect 😤✊🏾",2018-05-12 19:09:45,Android
Amazing how rec sports can bring even strangers together in camaraderie for a fun time AND enjoy this beautiful May weather ⚾️🌳☀️,2018-05-12 19:09:45,Iphone
@leanneb68 @metpoliceuk @ferrifrump He looks like a danger to the public to me and needs a long tom in the cells.,2018-05-12 19:09:45,Iphone
Human rights groups are calling for the release of an Egyptian activist arrested after she posted a video criticizing the governme…,2018-05-12 19:09:45,Iphone
Yes being at school and getting shot at is exactly the same situation as being in a country that nobody wants you in and k…,2018-05-12 19:09:45,Iphone
"""Why is there so much SJW shit in comics??""
This is why.
it's part of the DNA of comics themselves. https://t.co/dqgKKOs6vo",2018-05-12 19:09:45,Android
I died when she pumped air into her body 😂😂😂😂😂 https://t.co/w9YlYCaXrv,2018-05-12 19:09:45,Iphone
"""straight people don't go around telling everyone they're straight!""

no instead they built a heteronormative society des…",2018-05-12 19:09:45,Iphone
"look at your girl. 

you see how good she looks? now imagine another guy enjoying her and you not meaning shit anymore…",2018-05-12 19:09:45,Iphone
LMFAOOOOOOOO WHY DO MEN THINK EVERYTHING WE DO IS FOR THEIR ATTENTION? https://t.co/qendKfdfKh,2018-05-12 19:09:45,Iphone
24K revealed to be the only idol group on ousted President Park Geun Hye's blacklist https://t.co/U8tMXHIdhJ https://t.co/7lRq…,2018-05-12 19:09:45,Iphone
"Ma’am - if I replaced the word white with Muslim, or black...how would that go down? https://t.co/FONnccRS7Y",2018-05-12 19:09:45,Twitter Web Client
Read the book The Outback Musician's Survival Guide: One Guy's Story of Surviving as an Independent Musician. Not a… https://t.co/AUccPsYayK,2018-05-12 19:09:45,Other
How Much Are #You Investing in Yourself? Seven Marketing Idea https://t.co/ZLU6kqJnWm #education via @WinningAgent https://t.co/RuhTjCR1KN,2018-05-12 19:09:45,Other
A great article by Vincent Russo from Global Crypto Press who realises that the Zero Carbon Project can help everyone…,2018-05-12 19:09:45,Twitter Web Client
Horrified by people asked to give commencement addresses who then AGREE TO DO IT as if they have something to say that’s wo…,2018-05-12 19:09:45,Android
@PureeStrength @GreysABC For a good reason!!! Lol,2018-05-12 19:09:45,Iphone
"CARTER GAVE IRAN TO MUSLIMS IN 1979,  OBAMA PAID FOR IRAN'S NUKES IN 2015.... PATTERN?  DEMOCRATS, A ""BREED"" OF HUMANS THAT G…",2018-05-12 19:09:45,Android
@dm_me_ur_drugs “tie her neck up and kill her” 😂😂😂 https://t.co/OWOXCyOqd5,2018-05-12 19:09:45,Iphone
"@45PedroMartinez So mad we never got the chance to get that World Series 1994, el mejor equipo que muchos no recuer… https://t.co/kSFNSSJMqx",2018-05-12 19:09:45,Iphone
@NinaForTheMulla Miss ceena dog can u tell me smtn new? I like interesting things. Maybe that’s y I stan the most e… https://t.co/RVyZsew7dM,2018-05-12 19:09:45,Iphone
Bro what are you talking about https://t.co/kUxhtkgM26,2018-05-12 19:09:45,Iphone
When you’re playing crack the egg on the trampoline and your friend is the egg lol https://t.co/YVFmar8n8g,2018-05-12 19:09:45,Iphone
"""people like the Olympics, right?""
""Yeah?""
""well, you know how they start...""
""SAYNOMOREFLAGCEREMONYITIS!""",2018-05-12 19:09:45,Other
I'm sick in my stomach thinking about how much time I spent helping Trump just so that Jews could get everything they wante…,2018-05-12 19:09:45,Iphone
One year ago this emocional journey began! The album that makes me cry and dance at the same time was released! Happy first a…,2018-05-12 19:09:45,Android
So excited to be one of the presenters at the #DigitalToolboxSummit today! What a beautiful day of learning!… https://t.co/AscgmHimL3,2018-05-12 19:09:45,Iphone
IM FREAKING CRYING. JIN ALREADY HAVE THE WIDEST SHOULDER WHEN HE WAS A KID https://t.co/3GjydhjXFY,2018-05-12 19:09:45,Ipad
look on the bright side. https://t.co/rgfYhyMBzY,2018-05-12 19:09:45,Iphone
I went cave exploring today. It was so cool. https://t.co/ufaZXQGxTx,2018-05-12 19:09:44,Iphone
"I really now want to do a ""Men in Tech"" panel with no men on it",2018-05-12 19:09:46,Android
John Kelly is bad. He’s always been bad. He’s just slightly more professional about it. https://t.co/wy3TaFUA8w,2018-05-12 19:09:46,Iphone
Union: “We’ve compromised from the 2.8% down to the 2%” in response to Macaluso saying they are not willing to budge. #D60Strike,2018-05-12 19:09:46,Iphone
"The same John Brennan who made a secret trip to Moscow in March 2016?
https://t.co/BDRop7R4G2 https://t.co/X5BVbMknAz",2018-05-12 19:09:46,Android
"TODAY WE NOMINATED JIMIN AS A TODAY MVP. BLESS HIM FOR THEIR EXIST
#LOVE_YOURSELF_轉_Tear #LoveYourselfTear_D5  #MTVLAKPOPB…",2018-05-12 19:09:46,Android
"P.O.W.’s are American 🇺🇸 Heroes!

#ImpeachTrumpNow https://t.co/xdMtRqehhA",2018-05-12 19:09:46,Android
this how aggressive i’m willing to love someone https://t.co/VacUN9K567,2018-05-12 19:09:46,Iphone
This the shit I wanna see https://t.co/0kdABQXNtD,2018-05-12 19:09:46,Iphone
@yashar It gives me migraines.,2018-05-12 19:09:46,Other
Can Ethan stop giving Grayson allergies? My baby does not deserve this,2018-05-12 19:09:46,Iphone
"Rules for my giveaways 

•have my notifications ON 

•like and retweet my tweets when i tweet 

• be patient 

It’s int…",2018-05-12 19:09:46,Android
i’m getting my nose pierced!!!!!!!! yeehaw,2018-05-12 19:09:46,Iphone
@sparklekiho I will cry,2018-05-12 19:09:46,Iphone
Over the last two weeks I’ve rewatched all of Nathan Stanley’s passes from last year. I think Iowa may have their first…,2018-05-12 19:09:46,Iphone
"Ofc someone is already suggesting pc for kamala khan. 🙄🙄🙄
Brown people aren’t interchangeable.",2018-05-12 19:09:46,Iphone
@Yang_The_Rebel I don't like stairs. They're always up to something.,2018-05-12 19:09:46,Android
can i sell all the beer in my fridge,2018-05-12 19:09:46,Android
Single-use plastic receives the gold medal for pollution. Scientists made the discovery in the world's deepest ocean tre…,2018-05-12 19:09:46,Iphone
En L!ve sur GalaxieRadio #NowPlaying They Want Us To Fall Down (2018) TIM GREEN TIM GREEN - They Want Us To Fall Down (2…,2018-05-12 19:09:46,Android
"@MrSteveMatchett What a beautiful spot you got there, Steve. Hope you're well.",2018-05-12 19:09:46,Android
"if i cut you off, it don’t mean i’m waiting for you to come back trying to act right. i already waited for that. it mean…",2018-05-12 19:09:46,Iphone
GUYS MIMIKYU'S T POSE IS THE BEST FUCKING THING IN EXISTENCE https://t.co/mUIcXiFgtj,2018-05-12 19:09:46,Iphone
@jadariat #Difficulties in life are a test of how strong our relationship is with Allah ..,2018-05-12 19:09:46,Iphone
my intro to sociology grade  😑 https://t.co/9moLoUn0VY,2018-05-12 19:09:46,Android
"#Race3 ..#Jaisalmer 

Hunk Sikander #SalmanKhan @BeingSalmanKhan sir today ...!!! 

He and Bobby paaji are canning actio…",2018-05-12 19:09:46,Android
"Know you wanna roll with a good girl, do it big do it all for a good girl.",2018-05-12 19:09:46,Iphone
"A slow drain 😊💦💦

#findom #paypig #humanatm #footworship #cuckold #bbcworship #humiliation #cbt #goddessworship",2018-05-12 19:09:46,Other
And it is really true,2018-05-12 19:09:46,Android
"her face when she said “Why would you think I’m invited?” &gt;&gt;&gt;
that’s the official “bitch are you dumb?” look https://t.co/g…",2018-05-12 19:09:46,Iphone
watching the eurovision,2018-05-12 19:09:46,Twitter Web Client
@drumbeatusa @ABCPolitics @CNN And the pursuit of ISIS shouldn't be about politics.,2018-05-12 19:09:46,Twitter Web Client
"""Aliens, secret portals, wormholes ... a brilliant, twist-filled #scifi."" 
https://t.co/dXNx8SRr5N  https://t.co/7fxcdvt…",2018-05-12 19:09:46,Iphone
"100 RETWEETS IN ONE DAY. I NEED YOUR HELP FAAAAAAAM❤️🙏

@MerchGiveaway11 thankyou for giving me a chance!!❤️ https://t.co/Kfl…",2018-05-12 19:09:46,Iphone
Where were you born? — Somewhere on some lonely road https://t.co/JnBqjMoHDg,2018-05-12 19:09:46,Other
I have feelings for you https://t.co/G7pSFW7WUa,2018-05-12 19:09:46,Iphone
Yallll so my little brother got in trouble at school today and when I tell y’all I DIED at this whole situation. From m…,2018-05-12 19:09:47,Iphone
Hey @FortniteGame it would be cool if we had a sandbox mode with unlimited material so I can practice my building 👍,2018-05-12 19:09:47,Other
@winzywithatwist lol sold it and tryna upgrade 😂,2018-05-12 19:09:47,Twitter Web Client
"I don't know if this is an actual Dutch phrase or a bad translation re the @JonnElledge Hannan takedown, but either way I l…",2018-05-12 19:09:47,Ipad
"So I enlisted in the military and haven’t been home at all in 6 months, the other day I decided to pop in and surprise my…",2018-05-12 19:09:47,Iphone
why is bertens having a melt down on serve? lmaooo,2018-05-12 19:09:47,Twitter Web Client
Y’all only think Waffle House is good because you’re drunk when you go,2018-05-12 19:09:47,Iphone
Tree hugger &gt; Tree climber but I didn’t have any tree hugging photos handy 🤷🏽‍♀️🌎💕 #HappyEarthDay https://t.co/34l4flwyXr,2018-05-12 19:09:47,Twitter Web Client
Thank you for this! ❤️,2018-05-12 19:09:47,Iphone
me listening to songs by Lana Del Rey knowing that they will trigger my depression https://t.co/k2Rxd9pYQg,2018-05-12 19:09:47,Iphone
@HoarseWisperer His words show a complete disregard for the trauma inherent in a child being placed in foster care. And btw…,2018-05-12 19:09:47,Other
"#HPCL started selling LPG in Mumbai in 1955.
By 2014 there were 130 million LPG connections in the Country while
100 million…",2018-05-12 19:09:47,Android
German actress @suzannebernert playing the role of former @INCIndia chief Sonia Gandhi in the movie #TheAccidentalPrim…,2018-05-12 19:09:47,Android
"Prophet Yusuf(as) had a good dream and told his father Ya’qub(as),his father warned him not to tell his siblings but wait…",2018-05-12 19:09:47,Iphone
Keep it trending! #PickupLucifer #SaveLucifer https://t.co/vHfNxUW57q,2018-05-12 19:09:47,Iphone
"“bEiNg GaY iS a SiN”

So u don’t eat seafood? Or mix fabrics? Or have premarital sex? Or masturbate? Or watch porn? Or…",2018-05-12 19:09:47,Iphone
"RT: Let kids make the connection, practice their creativity, and develop new ways of expressing themselves. 🖥️ https://t.co/TzdOnwRm0A",2018-05-12 19:09:47,Other
be a bad ass with a good ass https://t.co/MrSigBaxas,2018-05-12 19:09:47,Twitter Web Client
"@H3NNYC0K3 We know the story was made up, but it's still enjoyable https://t.co/lbREEHl3oL",2018-05-12 19:09:47,Iphone
"Wikipedia's view -10th/11th May 2018

10th: 63380 [ranked 41st]
11th: 59897 [ranked 48th]

https://t.co/ngxbVnv0g4
Wher…",2018-05-12 19:09:47,Android
You look like fun https://t.co/tgO8KF0eqH,2018-05-12 19:09:47,Other
"Well, that five hour nap was well worth it.",2018-05-12 19:09:47,Twitter Web Client
"1 MILLION TWEETS for #SaveLucifer. You guys, this is INSANE. So grateful!! https://t.co/4feh1a6frh",2018-05-12 19:09:47,Android
"You'll get  by  with a smile 

Opposites Attract by McCoy De Leon and Elisse Joson

#MORPinoyBiga10 @mor1019",2018-05-12 19:09:47,Android
@tylergrosso What time,2018-05-12 19:09:47,Iphone
"It's okay to cry. It's a part of the human experience, not a sign of weakness.",2018-05-12 19:09:47,Other
"Appears i can actually get to Wembley tomorrow when i didnt think i could.
Genuine fan here who doesnt get to go very of…",2018-05-12 19:09:47,Iphone
@bethereumteam @juventusfcen @ASRomaEN @juventusfc Yes..... but how do you create a bounty account??,2018-05-12 19:09:47,Android
What are the chances we'll see Abba tonight? #Eurovison,2018-05-12 19:09:47,Android
@RiElizabeth97 I prefer Pantene,2018-05-12 19:09:47,Iphone
"It's been two months since high schoolers stopped eatin' Tide Pods and demanded gun control. Since then, 5 million guns ha…",2018-05-12 19:09:47,Iphone
Soft sketches and dirty doodles. I'll be LIVE streaming the painting process of this baby next week! Mon/wed/fri at… https://t.co/WsYAe1eSdj,2018-05-12 19:09:46,Android
I wish I was as optimistic as @simon_schama https://t.co/BSEWO3kYji,2018-05-12 19:09:47,Twitter Web Client
"I'd be just fine with things staying the way they are, but they've all hid rather well, haven't they?",2018-05-12 19:09:47,Other
"You're stuck in my head and I can't get you out of it 
If I could do it all again 
I know I'd go back to you",2018-05-12 19:09:47,Iphone
"We see through your ""nautical"" theme #Eurovision Just an excuse to have sailors on stage, as if it needs to be any camper 😆",2018-05-12 19:09:47,Android
"BE WEATHER ALERT TODAY! STRONG STORMS POSSIBLE FOR THE SUSQUEHANNA VALLEY. 
Most likely time frame for storms today are 4pm…",2018-05-12 19:09:47,Android
"Chandler:Take their hat!
Phoebe:Popes in volkswagen! I love this joke.",2018-05-12 19:09:48,Other
Remember last comeback when @BTS_twt fed all ARMYs at their comeback show bc it took them the whole day to finish the pre r…,2018-05-12 19:09:48,Ipad
Telling a painful truth is kinder than telling a sweet lie. Sweet lies will only make a delusional cunt more delusional.…,2018-05-12 19:09:48,Android
"As an artist, you should take the rightful criticisms that you are getting and delete this post. SZA is a dark-skinned b…",2018-05-12 19:09:48,Twitter Web Client
@DiDi1192 😂😂😂😂 god off to a great start i just love graham norton commenting,2018-05-12 19:09:48,Android
IT'S HERE! IT'S FINALLY HERE!🤩🤩#ESC2018 #AllAboard https://t.co/H4QjOio4a6,2018-05-12 19:09:48,Iphone
"Good Morning Friends🌻
I love the original Ring trilogy. In fact Ringu d. Hideo Nakata (1998) started my love of Asian Hor…",2018-05-12 19:09:48,Iphone
@BCFCJakob Stressed me the f out had to clarify this one for Twitter 😭,2018-05-12 19:09:48,Iphone
"✩★ Trade Naked Selfies 
★✩ With The Hottest Teens

★✩ https://t.co/Smkm7Q07MF
★✩ https://t.co/Smkm7Q07MF
★✩ https://t.co/Smkm7…",2018-05-12 19:09:48,Iphone
Looks like the dinner for millions suffering poverty and deprivation under socialism in Venezuela https://t.co/ikVXZpk…,2018-05-12 19:09:48,Other
"@JuuzouStitches Oh.
That's kinda interesting.
Also, damn you",2018-05-12 19:09:48,Android
@joshgroban YOU MEAN IT’S NOT JUST ME!? I started some yesterday and they’re already screwing with me,2018-05-12 19:09:48,Iphone
who the fuck told you to be this attractive?!?? https://t.co/JE0R08wveL,2018-05-12 19:09:47,Iphone
"[Comeback Preparation]

ARMYs who DO NOT have:

Spotify
Apple Music
Tidal
Amazon Music Unlimited
Google Play

pls create…",2018-05-12 19:09:48,Android
"Man said to God --- Why did you make women so beautiful? 
God said to man --- So that you will love them. 
Man said to…",2018-05-12 19:09:48,Android
A response to Azealia Banks’ toxicity should not be “but she spoke facts.” I can’t with the way she treats Black women…,2018-05-12 19:09:48,Iphone
Living The Fantasy #Cannes2018 https://t.co/lupVrlx8Zf,2018-05-12 19:09:48,Iphone
"Retweet this for a chance to win one of FIVE $10,000 Extreme Gaming Rigs. 

@CybertronPC #IntelRigChallenge

Introducing O…",2018-05-12 19:09:48,Iphone
fuck you google ~ Hamza Ghani ~ https://t.co/JHzN5WVU85,2018-05-12 19:09:48,Other
starting a gofundme to get these alpacas a bigger pool https://t.co/L0vZ9CIg0f,2018-05-12 19:09:48,Android
The most powerful way to win an argument is by asking questions. You'd be surprised at how it can make people see the flaws in…,2018-05-12 19:09:48,Twitter Web Client
punk rock is dead,2018-05-12 19:09:48,Android
I hope Trump shows up to John McCain's funeral and eats a greasy Big Mac and talks about deals he made in the 90s through the whole thing.,2018-05-12 19:09:48,Twitter Web Client
"CNN reporter welcomes Iranian Supreme Leader Ayatollah Khamenei to ""the Resistance.""

Khamenei has publicly stated that h…",2018-05-12 19:09:48,Other
"What a shift- doing what ‘I think’ I do best, nursing. Happy international nurses day to all my colleagues, you are… https://t.co/GTUMiJiLln",2018-05-12 19:09:48,Iphone
"win now
https://t.co/imj4gVEvkK https://t.co/TCFSy59Bpo",2018-05-12 19:09:48,Twitter Web Client
I JUST CAME FROM CHURCH LEE TAEYONG!!’ https://t.co/ZpMmO2Q2L2,2018-05-12 19:09:48,Android
@danajaybein I was just listening to this song this morning LOL but the Mumford &amp; Sons version.,2018-05-12 19:09:48,Twitter Web Client
"@catjenden I like that way of thinking. It's been one thing after another so hopefully I'm in for some really, really lovely stuff!!!🙏",2018-05-12 19:09:48,Other
Anonymous said: What's a turian? https://t.co/6M5MSFyrhg,2018-05-12 19:09:48,Other
"Love this quote. It’s been on my fridge for years, and I see it every time I open the door. #Emerson https://t.co/kN8HjM4bOI",2018-05-12 19:09:48,Iphone
@dacoldesttt @MeemzyFBaby @vickiaalexis I love you 🙃,2018-05-12 19:09:48,Iphone
Part of Najib's corrupt money seized overnight in a store room in his fabulous Mansion by Bukit Aman Security Forces!  Now…,2018-05-12 19:09:49,Iphone
SQUAD YOU DID IT #BROOKLYN99 WILL BE ON NBC FOR OUR 6th SEASON!,2018-05-12 19:09:49,Iphone
New Schedule UP! Check below the channel to know when I'm going LIVE at your timezone!!! https://t.co/tgxqjcJFHo,2018-05-12 19:09:49,Twitter Web Client
@Robin_Banks14 Error 404 legs not found,2018-05-12 19:09:49,Twitter Web Client
"I decided to host my own Eurovision party. I have pizza, ice cream, candy, chips, soda and the Twitter app. 👌🏼",2018-05-12 19:09:49,Iphone
Reading old messages and realizing how much you miss that person.,2018-05-12 19:09:49,Android
"@ColinMurray @krissakabusi just heard the 'at home'... so so good; moving, insightful. Powerful stuff.",2018-05-12 19:09:49,Android
His smile ♪( ´▽｀) sunshine in the rain~ 🌦 https://t.co/U3FuvyYG5s,2018-05-12 19:09:49,Android
It’s too hot for hair... Spring? Where?,2018-05-12 19:09:49,Iphone
I just supported PLEASE Support Gizmo's🐈Legacy on @ThunderclapIt // @HelpFindSaffron https://t.co/1NflH1XOPR,2018-05-12 19:09:49,Twitter Web Client
"180512 DREAM CONCERT
#JENO #제노 #NCT #NCT_DREAM

https://t.co/6IZYoLEn6U https://t.co/7MZH3qJ3Lh https://t.co/Q0ESW40xwh",2018-05-12 19:09:49,Iphone
👩🏽‍🎓👨🏽‍🎓 A @HowardU son @chadwickboseman has returned home. What a… https://t.co/a94E2ubOFr,2018-05-12 19:09:49,Other
"From ambient to alternative thru classical: a #soundtrack composed for #choreography and #film
--&gt; Listen to Christophe…",2018-05-12 19:09:49,Twitter Web Client
"A White House official savagely attacked John McCain, calling him unqualified, dumb, in bed with special interests.    It…",2018-05-12 19:09:49,Ipad
Don't respond to hate by hating more.  This is a beautiful answer. 👍🏻 https://t.co/l7hde829Ko,2018-05-12 19:09:49,Iphone
"QUIZ: Are You Kidding Me, Chris? https://t.co/0yvOuNdHcc https://t.co/LuiGP00tlU",2018-05-12 19:09:49,Iphone
"What an amazing look of @PanginaHeals at @RuPaulsDragCon  BAMMMMMM

#PanginaHeals #RupaulsDragCon https://t.co/8VVmQObq…",2018-05-12 19:09:49,Iphone
IT'S HERE! IT'S FINALLY HERE!🤩🤩#ESC2018 #AllAboard https://t.co/H4QjOio4a6,2018-05-12 19:09:49,Android
"Everything Azealia banks said about Cardi B is true, accurate and concise. That was an entire sociological argument th…",2018-05-12 19:09:49,Iphone
A hand of a middle school student. How?? https://t.co/T0ZL8yQ6WT,2018-05-12 19:09:49,Android
"""Article about teacher strike? Hmmm how can I unnecessarily warp this into problem to plug my shit""

Im so sick of… https://t.co/8OouCYPRnA",2018-05-12 19:09:49,Android
when a curly head girl walk passed and you smell her hair products https://t.co/eoN6rmu2oY,2018-05-12 19:09:49,Iphone
@SimpleGain @am102358 @guerrero_bu Just follow 4 a follow back👍,2018-05-12 19:09:49,Twitter Web Client
"I always thought that I was super messed up from all the abuse, and that if I could just get myself to a level othe… https://t.co/Cs1lqgFpzy",2018-05-12 19:09:49,Android
Have always loved batting with this guy. Makes things simpler for the person at the other end. Today was yet another special…,2018-05-12 19:09:49,Android
"180512 Busted! Interview

MC was saying tht they’re the youngest &amp; asked how they felt working with the seniors(?)*
#Sehun: I…",2018-05-12 19:09:49,Android
I use the first all the time and I don’t even notice when I move my hand like that 💀 https://t.co/z8wOTz56bS,2018-05-12 19:09:49,Iphone
"So freakin excited for Dallas EPL finals . I'm feeling confident than ever, gonna be hella fun 🔥 
#GONINJAS 🏄‍♂️",2018-05-12 19:09:49,Twitter Web Client
A mood for this summer https://t.co/lq2ygGL8hm,2018-05-12 19:09:49,Iphone
Shukriya . Dhanyawad. Thank you. https://t.co/qcXMmjELFT,2018-05-12 19:09:49,Android
@MexiCould Please stop trying to twist my words...uneducated and attacks will get this thread deleted...please answ… https://t.co/xmxPmaNXui,2018-05-12 19:09:49,Twitter Web Client
"Terry, we will always remember you. #eurovision https://t.co/IhZk2fs78G",2018-05-12 19:09:49,Android
People be airing out all they business just to go viral.,2018-05-12 19:09:49,Iphone
"@DStvCare Yes i can 
Thank you very much",2018-05-12 19:09:49,Android
I posted a new video to Facebook https://t.co/WtKf3x9CZF,2018-05-12 19:09:49,Other
#Trumpanzees   I hope everyone saw the video of this cretin yesterday. 🤦🏼‍♀️ https://t.co/IiIKYyWqCb,2018-05-12 19:09:50,Android
LMFAOOOO😂😭 https://t.co/TzWxJUAIHK,2018-05-12 19:09:50,Iphone
You are amiss at @GulfstreamPark @icareihelp @ MidwestStables.,2018-05-12 19:09:50,Iphone
Holy fuck I need to update my Twitter,2018-05-12 19:09:50,Ipad
Here is what happened earlier today at our protest outside thr Supreme Court against foreign content. #faysalquraishi #…,2018-05-12 19:09:50,Android
me setting up a playlist for a 2 minute shower https://t.co/uHqvrHcVhi,2018-05-12 19:09:50,Iphone
"#ItsAlwaysAGoodTimeFor a whoopie cushion...at a wedding, a date, a funeral. ALWAYS.",2018-05-12 19:09:50,Twitter Web Client
Wait what the duck is that Alexander Rybak YOU TURNED ME DOWN FOR AN INTERVIEW #ESC2018,2018-05-12 19:09:50,Iphone
My goal was to graduate  before I reached 100 years of age.  I made it with 33 years to spare. #gsu18 https://t.co/eUQtGT…,2018-05-12 19:09:50,Android
I hope everyone is having a beautiful Saturday. https://t.co/wmdHj9zSs1,2018-05-12 19:09:50,Iphone
@mariette____ Who's it?,2018-05-12 19:09:50,Android
Yeah @YoungDolph the realest. #RollingLoud https://t.co/CogmuyjHSk https://t.co/V4yuIUmVgs,2018-05-12 19:09:50,Iphone
Congratulations @iJesseWilliams Your superb acting and great partnership with @sarahdrew always yields phenomenal scenes…,2018-05-12 19:09:50,Android
Cannes Jury President Cate Blanchett locked arms with 82 other women to demand an increase in female representation… https://t.co/Hrv06XM4cP,2018-05-12 19:09:50,Other
#travel NatGeo: It's hard to resist the charms of playful seals—but it's best to keep your distance from wild animals ht…,2018-05-12 19:09:50,Other
"My coworker lori has stage 4 cancer, shes the nicest lady you will ever meet, she still comes into work because she needs m…",2018-05-12 19:09:50,Android
"I forgive people, but that doesn't mean I trust them.",2018-05-12 19:09:50,Other
Packers 1st-rounder rocking his jersey under his gown 👏 https://t.co/7lKjvAPCAJ,2018-05-12 19:09:50,Android
ever since i saw that tweet “you’ve never been to a lesbians funeral” ive been convinced lesbians are immortal and thats why t…,2018-05-12 19:09:50,Android
Black people dont even say “spending the night” they say spinninnanight 😂😂,2018-05-12 19:09:50,Iphone
Bad b come to the nizz https://t.co/aIpNDRSmyD,2018-05-12 19:09:50,Android
ITS KISMET @NBC YOU CAN’T MESS WITH KISMET #RenewTimeless https://t.co/qn9cwSyY9f,2018-05-12 19:09:50,Android
"Remember when kisses were rare yet we got so many of them this week, in fact, in yesterday's episode alone, we got 4 or s…",2018-05-12 19:09:50,Android
Look like you run in heat 8 and still get dusted https://t.co/8HI4ve6ph4,2018-05-12 19:09:50,Iphone
My brothers go through too much . I can’t do it 🙄,2018-05-12 19:09:50,Iphone
"Making new friends can be a challenge, especially for introverts — here are some tips to make it easier https://t.co/3…",2018-05-12 19:09:50,Android
"When the galaxy in danger but ""Boo'd Up"" comes on https://t.co/fw2YyIlVJm",2018-05-12 19:09:50,Iphone
"The other day in Oakland, a white supremacist female called the police on a group of Black ppl BBQing in the park. So in…",2018-05-12 19:09:50,Android
I'm declining both. leave me alone. https://t.co/14L4v5LGKd,2018-05-12 19:09:50,Iphone
"A ""furious"" Sarah Sanders yelled at staff members about leaks in a private meeting -- and what was what was said at that meet…",2018-05-12 19:09:51,Other
@Alisha_Siebler I hate myself because this is true 😂,2018-05-12 19:09:51,Iphone
Maryrose has actually given me life with this her Jollof rice 😩❤️❤️,2018-05-12 19:09:51,Iphone
"Chicken breast stuffed with a #cheesy, artichoke spin dip style filling wrapped in #bacon seasoned with Everything… https://t.co/jtaTIORHZ3",2018-05-12 19:09:51,Other
"So it turns out that Clare is back tonight, and she is looking awesome!! #SSN",2018-05-12 19:09:51,Iphone
This👇 https://t.co/M4oAQ5audl,2018-05-12 19:09:51,Iphone
@AiryneeJ_ Why was the whole country at her filming location?,2018-05-12 19:09:51,Android
"The White House still refuses to apologize for Kelly Sadler's joke about John McCain dying. Instead, communications direct…",2018-05-12 19:09:51,Android
For God’s sake @SpotterBrett... There are children at that event!!! They’re gonna have nightmares!!! So am I!!!!!! https:…,2018-05-12 19:09:51,Iphone
➠MASAKI YODA -don't stop it(1/3Quality)- https://t.co/PPTiYZVRgO https://t.co/nSMrtB2M1I #Musik #japan #INFORMATION,2018-05-12 19:09:51,Other
@StanbicIBTC Great way to disseminate pension information. Well done to the stanbic ibtc pension team,2018-05-12 19:09:51,Iphone
Ryan Giggs has emailed his application to his former club with just the four words: “I am Ryan Giggs.”,2018-05-12 19:09:51,Iphone
Nigga they can wear a t-shirt and basketball shorts and I’ll be ready to flip over a table wit my cock. https://t.co/qg…,2018-05-12 19:09:51,Iphone
@mrumri219 IT JUST WALKED OVER IT AND STAYED ON TOP FOR LIKE 10 SECONDS I'M VERY CONFUSED,2018-05-12 19:09:51,Android
Tired of being sick on a vegan diet🤔 https://t.co/kPl0nCYLUo,2018-05-12 19:09:51,Android
YES PETCO doin the lords work :’) https://t.co/zcxQyjnQnA,2018-05-12 19:09:51,Iphone
Never settle you can always do better 🙇🏾‍♂️🙏🏾💯,2018-05-12 19:09:51,Iphone
you know when you are so hungry but u too mad to even eat the real prob is that no one cares and that there isn't a… https://t.co/3hbNdDjVzv,2018-05-12 19:09:51,Other
"#LoveYourselfTear_D6 has now more than 80,000 tweets! 🔔

ARMYs, are you all excited for this comeback? 💧
#PremiosMTVMiaw…",2018-05-12 19:09:51,Android
